manifest	line	declaration	enabled	region	source_symbol	address	payload	conditions	resolved_address	newgold_definition	original_function	target_file	target_line	original_state	target_section	target_start	mapping	category	current_port_state	dependency	validation	map_line	notes
bytereplacement	431	arm9 080517C8 0A C4 0F 02	False	arm9		0x080517C8	0A C4 0F 02	!EXPAND_MUSIC_TABLES	0x020517C8		BattleStartGetTransition	asm/unk_020517A4.s	167	ASM	main	0x020517A4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28363	-
bytereplacement	432	arm9 080517E4 0C C4 0F 02	False	arm9		0x080517E4	0C C4 0F 02	!EXPAND_MUSIC_TABLES	0x020517E4		BattleStartGetMusic	asm/unk_020517A4.s	191	ASM	main	0x020517D0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28367	-
bytereplacement	435	arm9 08051886 20	False	arm9		0x08051886	20	!EXPAND_MUSIC_TABLES	0x02051886		NPCTrainerGetBattleIntroAndMusicParam	asm/unk_020517A4.s	277	ASM	main	0x02051868	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28385	-
bytereplacement	436	arm9 08051890 CA C3 0F 02	False	arm9		0x08051890	CA C3 0F 02	!EXPAND_MUSIC_TABLES	0x02051890		NPCTrainerGetBattleIntroAndMusicParam	asm/unk_020517A4.s	277	ASM	main	0x02051868	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28385	-
bytereplacement	439	arm9 080518CA 0B	False	arm9		0x080518CA	0B	!EXPAND_MUSIC_TABLES	0x020518CA		WildPokemonGetBattleIntroAndMusicParam	asm/unk_020517A4.s	304	ASM	main	0x02051894	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28388	-
bytereplacement	440	arm9 080518D4 B4 C3 0F 02	False	arm9		0x080518D4	B4 C3 0F 02	!EXPAND_MUSIC_TABLES	0x020518D4		WildPokemonGetBattleIntroAndMusicParam	asm/unk_020517A4.s	304	ASM	main	0x02051894	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28388	-
bytereplacement	443	arm9 080550D4 2C	False	arm9		0x080550D4	2C	!EXPAND_MUSIC_TABLES	0x020550D4		FieldBGM_GetEyesMeetForTrainer	src/field_bgm.c	187	C	main	0x02055098	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28801	-
bytereplacement	444	arm9 020550E0 1C C6 0F 02	False	arm9		0x020550E0	1C C6 0F 02	!EXPAND_MUSIC_TABLES	0x020550E0		FieldBGM_GetEyesMeetForTrainer	src/field_bgm.c	187	C	main	0x02055098	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28801	-
bytereplacement	452	0012 0223FBD0 81	True	0012		0x0223FBD0	81	EXPAND_TRAINER_PRIZE_MONEY	0x0223FBD0		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	453	0012 0223FBD4 81	True	0012		0x0223FBD4	81	EXPAND_TRAINER_PRIZE_MONEY	0x0223FBD4		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	454	0012 0223FBDC 81	True	0012		0x0223FBDC	81	EXPAND_TRAINER_PRIZE_MONEY	0x0223FBDC		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	459	0012 0223FBD0 81	False	0012		0x0223FBD0	81	!EXPAND_TRAINER_PRIZE_MONEY	0x0223FBD0		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	460	0012 0223FBD4 81	False	0012		0x0223FBD4	81	!EXPAND_TRAINER_PRIZE_MONEY	0x0223FBD4		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	461	0012 0223FBDC 81	False	0012		0x0223FBDC	81	!EXPAND_TRAINER_PRIZE_MONEY	0x0223FBDC		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	464	0012 08008380 C4 C4 26 02	False	0012		0x08008380	C4 C4 26 02	!EXPAND_TRAINER_PRIZE_MONEY	0x0223FC40		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	465	0012 08008384 C6 C4 26 02	False	0012		0x08008384	C6 C4 26 02	!EXPAND_TRAINER_PRIZE_MONEY	0x0223FC44		CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
bytereplacement	471	0012 022659F8 C0 46 C0 46	True	0012		0x022659F8	C0 46 C0 46	STATIC_HP_BAR	0x022659F8		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	472	0012 02265A00 C0 46 C0 46	True	0012		0x02265A00	C0 46 C0 46	STATIC_HP_BAR	0x02265A00		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	473	0012 02265A12 C0 46 C0 46	True	0012		0x02265A12	C0 46 C0 46	STATIC_HP_BAR	0x02265A12		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	474	0012 02265A2A C0 46 C0 46 C0 46 C0 46	True	0012		0x02265A2A	C0 46 C0 46 C0 46 C0 46	STATIC_HP_BAR	0x02265A2A		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	475	0012 02265A32 C0 46 C0 46 C0 46 C0 46	True	0012		0x02265A32	C0 46 C0 46 C0 46 C0 46	STATIC_HP_BAR	0x02265A32		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	476	0012 02265AC6 C0 46	True	0012		0x02265AC6	C0 46	STATIC_HP_BAR	0x02265AC6		BattleHpBar_Util_MakeHpBarPixelBuffer	src/battle/battle_hp_bar.c	1421	C	OVY_12	0x02265A9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85030	-
bytereplacement	477	0012 02265ACA C0 46	True	0012		0x02265ACA	C0 46	STATIC_HP_BAR	0x02265ACA		BattleHpBar_Util_MakeHpBarPixelBuffer	src/battle/battle_hp_bar.c	1421	C	OVY_12	0x02265A9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85030	-
bytereplacement	481	0012 022659F8 90 42 02 DA	False	0012		0x022659F8	90 42 02 DA	!STATIC_HP_BAR	0x022659F8		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	482	0012 02265A00 00 E0 29 60	False	0012		0x02265A00	00 E0 29 60	!STATIC_HP_BAR	0x02265A00		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	483	0012 02265A12 90 42 09 DA	False	0012		0x02265A12	90 42 09 DA	!STATIC_HP_BAR	0x02265A12		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	484	0012 02265A2A 29 68 8C 42 02 D1 00 20	False	0012		0x02265A2A	29 68 8C 42 02 D1 00 20	!STATIC_HP_BAR	0x02265A2A		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	485	0012 02265A32 C0 43 70 BD 90 42 1D DA	False	0012		0x02265A32	C0 43 70 BD 90 42 1D DA	!STATIC_HP_BAR	0x02265A32		BattleHpBar_CalculatePixelsChangeFrame	src/battle/battle_hp_bar.c	1464	C	OVY_12	0x022659E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85028	-
bytereplacement	486	0012 02265AC6 96 42	False	0012		0x02265AC6	96 42	!STATIC_HP_BAR	0x02265AC6		BattleHpBar_Util_MakeHpBarPixelBuffer	src/battle/battle_hp_bar.c	1421	C	OVY_12	0x02265A9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85030	-
bytereplacement	487	0012 02265ACA 06 D2	False	0012		0x02265ACA	06 D2	!STATIC_HP_BAR	0x02265ACA		BattleHpBar_Util_MakeHpBarPixelBuffer	src/battle/battle_hp_bar.c	1421	C	OVY_12	0x02265A9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85030	-
bytereplacement	499	arm9 020821B0 DB	True	arm9		0x020821B0	DB		0x020821B0		PartyMenu_HandleUseTMHMonMon	src/party_menu_items.c	775	C	main	0x02082134	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	39103	-
bytereplacement	503	0012 02241172 00 00	True	0012		0x02241172	00 00		0x02241172		BtlCmd_TryPartyStatusRefresh	src/battle/battle_command.c	3038	C	OVY_12	0x02241140	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80882	-
bytereplacement	505	0012 022593A4 00 00 00 00	True	0012		0x022593A4	00 00 00 00		0x022593A4		ov12_02259358	asm/overlay_12_battle_controller_opponent.s	1547	ASM	OVY_12	0x02259358	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	82176	-
bytereplacement	508	arm9 0207C3AC 00 00 00 00	True	arm9		0x0207C3AC	00 00 00 00		0x0207C3AC		PartyMenu_HandleUseItemOnMon	src/party_menu.c	2405	C	main	0x0207C288	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	38606	-
bytereplacement	511	0015 021F93B6 65 22	True	0015		0x021F93B6	65 22		0x021F93B6		Bag_Init	asm/overlay_15.s	11	ASM	OVY_15	0x021F9380	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95785	-
bytereplacement	514	0015 021FF608 25 22	True	0015		0x021FF608	25 22		0x021FF608		ov15_021FF570	asm/overlay_15.s	12266	ASM	OVY_15	0x021FF570	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97471	-
bytereplacement	515	0015 021FF626 25 22	True	0015		0x021FF626	25 22		0x021FF626		ov15_021FF570	asm/overlay_15.s	12266	ASM	OVY_15	0x021FF570	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97471	-
bytereplacement	516	0015 021FE99A 11 46	True	0015		0x021FE99A	11 46		0x021FE99A		ov15_021FE990	asm/overlay_15.s	10772	ASM	OVY_15	0x021FE990	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97244	-
bytereplacement	517	0015 021FE9B8 10 24	True	0015		0x021FE9B8	10 24		0x021FE9B8		ov15_021FE9B0	asm/overlay_15.s	10790	ASM	OVY_15	0x021FE9B0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97249	-
bytereplacement	518	0015 021FE9F8 10 24	True	0015		0x021FE9F8	10 24		0x021FE9F8		ov15_021FE9F0	asm/overlay_15.s	10823	ASM	OVY_15	0x021FE9F0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97254	-
bytereplacement	521	0015 021FB918 11 E0 C0 46 C0 46 C0 46 C0 46 C0 46 C0 46	True	0015		0x021FB918	11 E0 C0 46 C0 46 C0 46 C0 46 C0 46 C0 46		0x021FB918		ov15_021FB830	asm/overlay_15.s	4686	ASM	OVY_15	0x021FB830	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	96394	-
bytereplacement	523	0015 021FB850 75 E0	True	0015		0x021FB850	75 E0		0x021FB850		ov15_021FB830	asm/overlay_15.s	4686	ASM	OVY_15	0x021FB830	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	96394	-
bytereplacement	524	0015 021FB8AC 47 E0	True	0015		0x021FB8AC	47 E0		0x021FB8AC		ov15_021FB830	asm/overlay_15.s	4686	ASM	OVY_15	0x021FB830	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	96394	-
bytereplacement	526	arm9 0208222A 20 1C 24 4B 98 47 70 BD	True	arm9		0x0208222A	20 1C 24 4B 98 47 70 BD		0x0208222A		PartyMenu_HandleUseTMHMonMon	src/party_menu_items.c	775	C	main	0x02082134	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	39103	-
bytereplacement	527	arm9 02082420 01 22	True	arm9		0x02082420	01 22		0x02082420		PartyMenu_ItemUseFunc_TMHMPromptForgetMove	src/party_menu_items.c	854	C	main	0x020823F4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	39112	-
bytereplacement	531	arm9 02000E54 24 00 00 00 04 5C 1E 02	False	arm9		0x02000E54	24 00 00 00 04 5C 1E 02	DEBUG_AUTO_CONTINUE_GAME	0x02000E54		NitroMain	src/main.c	48	C	main	0x02000CA4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	11607	-
bytereplacement	535	0031 0225DE46 06 23	True	0031		0x0225DE46	06 23		0x0225DE46		ov31_0225DE24	asm/overlay_31.s	1111	ASM	OVY_31	0x0225DE24	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	104418	-
bytereplacement	538	0012 0223BD2C 02 49 40 5C C0 06 80 0F	False	0012		0x0223BD2C	02 49 40 5C C0 06 80 0F	!DISABLE_CRITICAL_HP_WARNING	0x0223BD2C		BattleSystem_GetCriticalHpMusicFlag	src/battle/battle_system.c	1091	C	OVY_12	0x0223BD2C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80475	-
bytereplacement	539	0012 0223BD3C 18 B4 05 4B 89 07 C4 5C	False	0012		0x0223BD3C	18 B4 05 4B 89 07 C4 5C	!DISABLE_CRITICAL_HP_WARNING	0x0223BD3C		BattleSystem_SetCriticalHpMusicFlag	src/battle/battle_system.c	1095	C	OVY_12	0x0223BD3C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80478	-
bytereplacement	546	0001 021E662C 01 20 70 47	True	0001		0x021E662C	01 20 70 47	APPLY_ANTIPIRACY	0x021E662C		ov01_021E662C	src/field/fieldmap.c	227	C	field	0x021E662C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	53801	-
bytereplacement	548	0123 0225F0CC E0 FC FF FF	True	0123		0x0225F0CC	E0 FC FF FF	APPLY_ANTIPIRACY	0x0225F0CC		DSProtInternal_DetectFlashcart			UNRESOLVED	ds_protect	0x0225F020	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	206850	-
bytereplacement	549	0123 0225F184 E0 FC FF FF	True	0123		0x0225F184	E0 FC FF FF	APPLY_ANTIPIRACY	0x0225F184		DSProtInternal_DetectNotFlashcart			UNRESOLVED	ds_protect	0x0225F0D8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	206853	-
bytereplacement	554	arm9 02000A18 1E FF 2F E1	True	arm9		0x02000A18	1E FF 2F E1		0x02000A18		MIi_UncompressBackward	lib/asm/crt0.s	127	ASM	main	0x02000970	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	11586	-
bytereplacement	557	arm9 020649AC 64 E2 0F 02	True	arm9		0x020649AC	64 E2 0F 02		0x020649AC		GetItemFieldUseFunc	src/field_use_item.c	136	C	main	0x02064980	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	34501	-
bytereplacement	558	arm9 020649B0 64 E2 0F 02	True	arm9		0x020649B0	64 E2 0F 02		0x020649B0		GetItemFieldUseFunc	src/field_use_item.c	136	C	main	0x02064980	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	34501	-
bytereplacement	559	arm9 020649B4 64 E2 0F 02	True	arm9		0x020649B4	64 E2 0F 02		0x020649B4		GetItemFieldUseFunc	src/field_use_item.c	136	C	main	0x02064980	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	34501	-
bytereplacement	562	0053 080016BA D4 05	False	0053		0x080016BA	D4 05	SKIP_TUTORIAL_INFO	0x021E6FBA		OakSpeech_DoMainTask	src/oaks_speech.c	592	C	OVY_53	0x021E6F9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	132404	-
bytereplacement	564	0053 080016BA FC 00	True	0053		0x080016BA	FC 00	!SKIP_TUTORIAL_INFO	0x021E6FBA		OakSpeech_DoMainTask	src/oaks_speech.c	592	C	OVY_53	0x021E6F9C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	132404	-
repoints	3	0012 SkillMenuTouchData 0226E930	True	0012	SkillMenuTouchData	0x0226E930			0x0226E930		sBattleMenuTemplates	src/battle/battle_input.c		DATA	OVY_12	0x0226E70C	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85642	-
repoints	4	0012 SkillMenuTouchRet 0226E934	True	0012	SkillMenuTouchRet	0x0226E934			0x0226E934		sBattleMenuTemplates	src/battle/battle_input.c		DATA	OVY_12	0x0226E70C	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85642	-
repoints	5	0012 SkillMenuPaletteNo 0226E938	True	0012	SkillMenuPaletteNo	0x0226E938			0x0226E938		sBattleMenuTemplates	src/battle/battle_input.c		DATA	OVY_12	0x0226E70C	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	85642	-
repoints	10	arm9 sPocketCounts 08077C14	True	arm9	sPocketCounts	0x08077C14		ALLOW_SAVE_CHANGES && ITEM_POCKET_EXPANSION	0x02077C14		MoveItemSlotInList	src/item.c	674	C	main	0x02077B5C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	38095	-
repoints	12	0015 sPocketCountBytes 08000C80	True	0015	sPocketCountBytes	0x08000C80		ALLOW_SAVE_CHANGES && ITEM_POCKET_EXPANSION	0x021FA000		ov15_021F9F08	asm/overlay_15.s	1423	ASM	OVY_15	0x021F9F08	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	96023	-
repoints	14	0015 sPocketCountBytes 08000DEC	True	0015	sPocketCountBytes	0x08000DEC		ALLOW_SAVE_CHANGES && ITEM_POCKET_EXPANSION	0x021FA16C		ov15_021FA12C	asm/overlay_15.s	1747	ASM	OVY_15	0x021FA12C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	96056	-
repoints	16	0015 sPocketCountBytes 08005FE0	True	0015	sPocketCountBytes	0x08005FE0		ALLOW_SAVE_CHANGES && ITEM_POCKET_EXPANSION	0x021FF360		ov15_021FF320	asm/overlay_15.s	11957	ASM	OVY_15	0x021FF320	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97445	-
repoints	18	0015 sPocketCountBytes 08006160	True	0015	sPocketCountBytes	0x08006160		ALLOW_SAVE_CHANGES && ITEM_POCKET_EXPANSION	0x021FF4E0		ov15_021FF364	asm/overlay_15.s	11998	ASM	OVY_15	0x021FF364	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	97448	-
repoints	23	0001 gOWTagToFileNum 021F92FC	True	0001	gOWTagToFileNum	0x021F92FC			0x021F92FC		ObjectEvent_GetGraphicsInfo	asm/overlay_01_021F8D80.s	762	ASM	field	0x021F92DC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	59107	-
repoints	24	0001 gOWTagToFileNum 021FA280	True	0001	gOWTagToFileNum	0x021FA280			0x021FA280		sub_021FA248	asm/overlay_01_021F944C.s	2015	ASM	field	0x021FA248	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	59607	-
repoints	28	0012 TypeEffectivenessTable+1 02251D20	True	0012	TypeEffectivenessTable+1	0x02251D20			0x02251D20		ov12_02251C74	src/battle/overlay_12_0224E4FC.c	2199	C	OVY_12	0x02251C74	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81637	-
repoints	29	0012 TypeEffectivenessTable+2 02251D24	True	0012	TypeEffectivenessTable+2	0x02251D24			0x02251D24		ov12_02251C74	src/battle/overlay_12_0224E4FC.c	2199	C	OVY_12	0x02251C74	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81637	-
repoints	30	0012 TypeEffectivenessTable 0225204C	True	0012	TypeEffectivenessTable	0x0225204C			0x0225204C		ov12_02251D28	src/battle/overlay_12_0224E4FC.c	2228	C	OVY_12	0x02251D28	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81640	-
repoints	31	0012 TypeEffectivenessTable 02252174	True	0012	TypeEffectivenessTable	0x02252174			0x02252174		ov12_02252054	src/battle/overlay_12_0224E4FC.c	2331	C	OVY_12	0x02252054	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81643	-
repoints	32	0012 TypeEffectivenessTable+1 022521C0	True	0012	TypeEffectivenessTable+1	0x022521C0			0x022521C0		CheckFlyingImmunity	src/battle/overlay_12_0224E4FC.c	2362	C	OVY_12	0x02252178	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81646	-
repoints	33	0012 TypeEffectivenessTable+2 022521C4	True	0012	TypeEffectivenessTable+2	0x022521C4			0x022521C4		CheckFlyingImmunity	src/battle/overlay_12_0224E4FC.c	2362	C	OVY_12	0x02252178	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81646	-
